Fytoken,Symbol Details,Tick size,ISIN,NSE_SYMBOL,SYMBOL
10100000005086,SDL TN 6.97% 2031,0.01,IN3120210122,NSE:697TN31-SG,697TN31
10100000005087,SDL MN 7.01% 2031,0.01,IN2320210031,NSE:701MN31-SG,701MN31
10100000005089,SDL UP 7.01% 2031,0.01,IN3320210047,NSE:701UP31-SG,701UP31
1010000000509,MAZAGON DOCK SHIPBUIL LTD,0.05,INE249Z01012,NSE:MAZDOCK-EQ,MAZDOCK
10100000005090,SDL TS 7.17% 2041,0.01,IN4520210100,NSE:717TS41-SG,717TS41
10100000005091,SDL TN 7.24% 2051,0.01,IN3120210130,NSE:724TN51-SG,724TN51
10100000005097,ZOMATO LIMITED,0.05,INE758T01015,NSE:ZOMATO-EQ,ZOMATO
101000000051,RELIABLE DATA SERVICE LTD,0.05,INE375Y01018,NSE:RELIABLE-SM,RELIABLE
10100000005104,BIRLASLAMC - ABSLFTTJDG,0.01,INF209KB16A3,NSE:ABSLFTTJDG-MF,ABSLFTTJDG
10100000005105,BIRLASLAMC - ABSLFTTJDN,0.01,INF209KB17A1,NSE:ABSLFTTJDN-MF,ABSLFTTJDN
10100000005106,BIRLASLAMC - ABSLFTTJRG,0.01,INF209KB14A8,NSE:ABSLFTTJRG-MF,ABSLFTTJRG
10100000005107,BIRLASLAMC - ABSLFTTJRN,0.01,INF209KB15A5,NSE:ABSLFTTJRN-MF,ABSLFTTJRN
10100000005108,KPI GREEN ENERGY LIMITED,0.05,INE542W01017,NSE:KPIGREEN-EQ,KPIGREEN
10100000005113,2.50%GOLDBONDS2029SR-IV,0.01,IN0020210111,NSE:SGBJUL29IV-GB,SGBJUL29IV
10100000005114,SYNERGY GREEN IND. LTD,0.05,INE00QT01015,NSE:SGIL-EQ,SGIL
1010000000513,BOMBAY DYEING & MFG. CO L,0.05,INE032A01023,NSE:BOMDYEING-EQ,BOMDYEING
10100000005132,SEC RE NCD 8.25% SR.III,0.01,INE516Y07352,NSE:PCHFL-N5,PCHFL
10100000005134,SEC RE NCD 8.50% SR.III,0.01,INE516Y07402,NSE:PCHFL-N6,PCHFL
10100000005142,CIGNITI TECHNOLOGIES LTD,0.05,INE675C01017,NSE:CIGNITITEC-EQ,CIGNITITEC
10100000005143,JAI CORP LIMITED,0.05,INE070D01027,NSE:JAICORPLTD-EQ,JAICORPLTD
10100000005145,SEC RE NCD 8.50% SR.IV,0.01,INE516Y07360,NSE:PCHFL-N7,PCHFL
10100000005151,SEC RE NCD 8.75% SR.IV,0.01,INE516Y07410,NSE:PCHFL-N8,PCHFL
10100000005155,SEC RE NCD 8.75% SR.V,0.01,INE516Y07378,NSE:PCHFL-N9,PCHFL
10100000005160,SEC RE NCD 9% SR.V,0.01,INE516Y07428,NSE:PCHFL-NA,PCHFL
10100000005162,TATVA CHIN PHARM CHEM LTD,0.05,INE0GK401011,NSE:TATVA-EQ,TATVA
10100000005168,SBIAMC - SBIETFCON,0.01,INF200KA1X17,NSE:SBIETFCON-EQ,SBIETFCON
10100000005172,SDL WB 6.99% 2030,0.01,IN3420210079,NSE:699WB30-SG,699WB30
10100000005173,SDL TN 6.97% 2031,0.01,IN3120210148,NSE:697TN31A-SG,697TN31A
10100000005174,SDL UP 6.99% 2031,0.01,IN3320210054,NSE:699UP31A-SG,699UP31A
10100000005179,SBIAMC - SFMP47DD,0.01,INF200KA1X90,NSE:SFMP47DD-MF,SFMP47DD
10100000005180,SBIAMC - SFMP47DR,0.01,INF200KA1X74,NSE:SFMP47DR-MF,SFMP47DR
10100000005181,SBIAMC - SFMP47GD,0.01,INF200KA1X82,NSE:SFMP47GD-MF,SFMP47GD
10100000005183,SBIAMC - SFMP47GR,0.01,INF200KA1X66,NSE:SFMP47GR-MF,SFMP47GR
10100000005186,STYLAM INDUSTRIES LIMITED,0.05,INE239C01020,NSE:STYLAMIND-EQ,STYLAMIND
10100000005204,GUJARAT MINERAL DEV CORP,0.05,INE131A01031,NSE:GMDCLTD-EQ,GMDCLTD
10100000005212,UNSEC RE NCD 10% SR.I,0.01,INE477L08147,NSE:IIHFL-N4,IIHFL
10100000005214,UNSEC RE NCD 9.60% SR.II,0.01,INE477L08154,NSE:IIHFL-N5,IIHFL
10100000005217,UNSEC RE NCD 0% SR.III,0.01,INE477L08162,NSE:IIHFL-N6,IIHFL
1010000000522,ICICIPRAMC - BHARATIWIN,0.01,INF109KB15Y7,NSE:ICICIB22-EQ,ICICIB22
10100000005220,MIRAEAMC - MAFSETF,0.01,INF769K01HI8,NSE:BFSI-EQ,BFSI
10100000005226,SDL AS 6.25% 2026,0.01,IN1220210026,NSE:625AS26-SG,625AS26
10100000005227,SDL BR 6.77% 2028,0.01,IN1320210058,NSE:677BR28-SG,677BR28
10100000005229,SDL HR 6.98% 2031,0.01,IN1620210089,NSE:698HR31-SG,698HR31
10100000005230,SDL TN 6.98% 2031,0.01,IN3120210155,NSE:698TN31A-SG,698TN31A
10100000005231,SDL WB 7.0% 2031,0.01,IN3420210087,NSE:70WB31-SG,70WB31
10100000005232,SDL MH 7.1% 2036,0.01,IN2220210206,NSE:71MH36-SG,71MH36
10100000005234,SDL AP 7.14% 2037,0.01,IN1020210218,NSE:714AP37-SG,714AP37
10100000005236,SDL AP 7.14% 2041,0.01,IN1020210226,NSE:714AP41-SG,714AP41
10100000005237,SDL TS 7.14% 2041,0.01,IN4520210118,NSE:714TS41-SG,714TS41
10100000005239,MAHA RASHTRA APEX COPR. L,0.05,INE843B01013,NSE:MAHAPEXLTD-EQ,MAHAPEXLTD
10100000005248,AAREY DRUGS & PHARM LTD,0.05,INE198H01019,NSE:AAREYDRUGS-BE,AAREYDRUGS
10100000005258,INDUSIND BANK LIMITED,0.05,INE095A01012,NSE:INDUSINDBK-EQ,INDUSINDBK
1010000000526,BHARAT PETROLEUM CORP  LT,0.05,INE029A01011,NSE:BPCL-EQ,BPCL
10100000005264,PDS LIMITED,0.05,INE111Q01021,NSE:PDSL-EQ,PDSL
10100000005265,GLENMARK LIFE SCIENCE LTD,0.05,INE03Q201024,NSE:GLS-EQ,GLS
1010000000527,UTI ASSET MNGMT CO LTD,0.05,INE094J01016,NSE:UTIAMC-EQ,UTIAMC
10100000005279,ROLEX RINGS LIMITED,0.05,INE645S01016,NSE:ROLEXRINGS-EQ,ROLEXRINGS
10100000005296,PRITIKA AUTO INDUS LTD,0.05,INE583R01029,NSE:PRITIKAUTO-BE,PRITIKAUTO
10100000005299,NETWORK PEOPLE SRV TECH L,0.05,INE0FFK01017,NSE:NPST-SM,NPST
1010000000530,BPL LTD,0.05,INE110A01019,NSE:BPL-EQ,BPL
10100000005306,ICICIPRAMC - ICICIFMCG,0.01,INF109KC1R48,NSE:FMCGIETF-EQ,FMCGIETF
10100000005309,REX PIPES AND CABLES LTD,0.05,INE00D001018,NSE:REXPIPES-SM,REXPIPES
10100000005313,UGRO CAPITAL LIMITED,0.05,INE583D01011,NSE:UGROCAP-EQ,UGROCAP
10100000005319,SBIAMC - SFMP48DD,0.01,INF200KA1Y32,NSE:SFMP48DD-MF,SFMP48DD
10100000005324,SBIAMC - SFMP48DR,0.01,INF200KA1Y16,NSE:SFMP48DR-MF,SFMP48DR
10100000005325,SBIAMC - SFMP48GD,0.01,INF200KA1Y24,NSE:SFMP48GD-MF,SFMP48GD
10100000005329,SBIAMC - SFMP48GR,0.01,INF200KA1Y08,NSE:SFMP48GR-MF,SFMP48GR
10100000005330,SDL MH 6.24% 2026,0.01,IN2220210214,NSE:624MH26-SG,624MH26
10100000005333,SDL GA 6.99% 2031,0.01,IN1420210073,NSE:699GA31B-SG,699GA31B
10100000005334,SDL GJ 6.98% 2031,0.01,IN1520210080,NSE:698GJ31-SG,698GJ31
10100000005335,SDL UP 7.02% 2031,0.01,IN3320210062,NSE:702UP31-SG,702UP31
10100000005336,SDL TN 7.0% 2031,0.01,IN3120210163,NSE:70TN31-SG,70TN31
10100000005342,SDL JK 7.1% 2033,0.01,IN4920210056,NSE:71JK33A-SG,71JK33A
10100000005343,SDL TS 7.09% 2034,0.01,IN4520210126,NSE:709TS34-SG,709TS34
10100000005344,SDL WB 6.79% 2028,0.01,IN3420210095,NSE:679WB28A-SG,679WB28A
10100000005352,EXXARO TILES LIMITED,0.05,INE0GFE01018,NSE:EXXARO-EQ,EXXARO
10100000005359,KRSNAA DIAGNOSTICS LTD,0.05,INE08LI01020,NSE:KRSNAA-EQ,KRSNAA
10100000005366,WINDLAS BIOTECH LIMITED,0.05,INE0H5O01029,NSE:WINDLAS-EQ,WINDLAS
10100000005373,DEVYANI INTERNATIONAL LTD,0.05,INE872J01023,NSE:DEVYANI-EQ,DEVYANI
10100000005378,ASAHI INDIA GLASS LIMITED,0.05,INE439A01020,NSE:ASAHIINDIA-EQ,ASAHIINDIA
10100000005382,EPIGRAL LIMITED,0.05,INE071N01016,NSE:EPIGRAL-EQ,EPIGRAL
10100000005385,AAVAS FINANCIERS LIMITED,0.05,INE216P01012,NSE:AAVAS-EQ,AAVAS
10100000005394,MEGHMANI ORGANICS LIMITED,0.05,INE0CT101020,NSE:MOL-EQ,MOL
1010000000540,2.50%GOLDBONDS 2025SR-IX,0.01,IN0020170117,NSE:SGBNOV25IX-GB,SGBNOV25IX
10100000005401,NAKODA GROUP OF IND. LTD,0.05,INE236Y01012,NSE:NGIL-EQ,NGIL
10100000005407,CARTRADE TECH LIMITED,0.05,INE290S01011,NSE:CARTRADE-EQ,CARTRADE
10100000005414,SDL MH 6.43% 2027,0.01,IN2220210222,NSE:643MH27-SG,643MH27
10100000005415,SDL HR 6.92% 2030,0.01,IN1620210097,NSE:692HR30-SG,692HR30
10100000005416,SDL AS 6.97% 2031,0.01,IN1220210034,NSE:697AS31-SG,697AS31
10100000005417,SDL TN 6.97% 2031,0.01,IN3120210171,NSE:697TN31B-SG,697TN31B
10100000005418,SDL NL 6.97% 2031,0.01,IN2620210038,NSE:697NL31-SG,697NL31
10100000005419,SDL PN 6.97% 2031,0.01,IN2820210044,NSE:697PN31-SG,697PN31
10100000005421,SDL UP 6.97% 2031,0.01,IN3320210070,NSE:697UP31-SG,697UP31
10100000005426,NUVOCO VISTAS CORP LTD,0.05,INE118D01016,NSE:NUVOCO-EQ,NUVOCO
10100000005428,TRIGYN TECHNOLOGIES LTD,0.05,INE948A01012,NSE:TRIGYN-EQ,TRIGYN
10100000005435,APTUS VALUE HSG FIN I LTD,0.05,INE852O01025,NSE:APTUS-EQ,APTUS
10100000005449,CHEMPLAST SANMAR LIMITED,0.05,INE488A01050,NSE:CHEMPLASTS-EQ,CHEMPLASTS
10100000005455,2.50%GOLDBONDS2029SR-V,0.01,IN0020210129,NSE:SGBAUG29V-GB,SGBAUG29V
10100000005457,DUDIGITAL GLOBAL LIMITED,0.05,INE0HPK01020,NSE:DUGLOBAL-SM,DUGLOBAL
10100000005460,PARIN FURNITURE LIMITED,0.05,INE00U801010,NSE:PARIN-SM,PARIN
10100000005467,SDL MH 6.38% 2027,0.01,IN2220210230,NSE:638MH27-SG,638MH27
10100000005468,SDL AS 6.98% 2031,0.01,IN1220210042,NSE:698AS31A-SG,698AS31A
10100000005469,SDL GA 6.97% 2031,0.01,IN1420210081,NSE:697GA31-SG,697GA31
1010000000547,BRITANNIA INDUSTRIES LTD,0.05,INE216A01030,NSE:BRITANNIA-EQ,BRITANNIA
10100000005470,SDL WB 6.99% 2031,0.01,IN3420210103,NSE:699WB31-SG,699WB31
10100000005471,SDL TN 6.95% 2031,0.01,IN3120210189,NSE:695TN31B-SG,695TN31B
10100000005473,SDL UP 6.98% 2031,0.01,IN3320210088,NSE:698UP31-SG,698UP31
10100000005474,SDL KL 6.97% 2031,0.01,IN2020210109,NSE:697KL31-SG,697KL31
10100000005475,GARDEN REACH SHIP&ENG LTD,0.05,INE382Z01011,NSE:GRSE-EQ,GRSE
10100000005479,SDL KL 7.19% 2051,0.01,IN2020210117,NSE:719KL51-SG,719KL51
10100000005481,JYOTI STRUCTURES,0.05,INE197A01024,NSE:JYOTISTRUC-BE,JYOTISTRUC
10100000005497,SBIAMC - SFMP49DD,0.01,INF200KA1Z31,NSE:SFMP49DD-MF,SFMP49DD
10100000005498,SBIAMC - SFMP49DR,0.01,INF200KA1Z15,NSE:SFMP49DR-MF,SFMP49DR
10100000005499,SBIAMC - SFMP49GD,0.01,INF200KA1Z23,NSE:SFMP49GD-MF,SFMP49GD
10100000005500,SBIAMC - SFMP49GR,0.01,INF200KA1Z07,NSE:SFMP49GR-MF,SFMP49GR
10100000005501,YUKEN INDIA LIMITED,0.05,INE384C01016,NSE:YUKEN-EQ,YUKEN
10100000005511,SERVOTECH POWER SYS LTD.,0.05,INE782X01033,NSE:SERVOTECH-BE,SERVOTECH
10100000005516,NANDANI CREATION LIMITED,0.05,INE696V01013,NSE:JAIPURKURT-EQ,JAIPURKURT
10100000005523,SDL AS 4.97% 2024,0.01,IN1220210059,NSE:497AS24-SG,497AS24
10100000005524,SDL GJ 6.28% 2027,0.01,IN1520210098,NSE:628GJ27-SG,628GJ27
10100000005525,SDL MP 5.99% 2026,0.01,IN2120210025,NSE:599MP26-SG,599MP26
10100000005526,SDL TS 7.05% 2035,0.01,IN4520210134,NSE:705TS35-SG,705TS35
10100000005527,SDL AP 7.05% 2035,0.01,IN1020210234,NSE:705AP35-SG,705AP35
10100000005528,KOTHARI PRODUCTS LTD,0.05,INE823A01017,NSE:KOTHARIPRO-EQ,KOTHARIPRO
1010000000553,RELIANCE INFRASTRUCTU LTD,0.05,INE036A01016,NSE:RELINFRA-EQ,RELINFRA
10100000005536,SDL HR 6.87% 2031,0.01,IN1620210105,NSE:687HR31-SG,687HR31
10100000005537,SDL HP 6.93% 2031,0.01,IN1720210013,NSE:693HP31-SG,693HP31
10100000005538,SDL HP 6.98% 2032,0.01,IN1720210021,NSE:698HP32-SG,698HP32
10100000005539,SDL KL 7.04% 2034,0.01,IN2020210125,NSE:704KL34-SG,704KL34
10100000005541,SDL RJ 6.91% 2031,0.01,IN2920210258,NSE:691RJ31A-SG,691RJ31A
10100000005542,SDL WB 7.12% 2051,0.01,IN3420210111,NSE:712WB51-SG,712WB51
10100000005544,SDL JK 7.08% 2036,0.01,IN4920210064,NSE:708JK36-SG,708JK36
10100000005545,SDL KL 7.06% 2039,0.01,IN2020210133,NSE:706KL39-SG,706KL39
10100000005549,ABM INTERNATIONAL LTD,0.05,INE251C01025,NSE:ABMINTLLTD-EQ,ABMINTLLTD
10100000005554,SDL ML 4.95% 2024,0.01,IN2420210030,NSE:495ML24-SG,495ML24
10100000005556,SDL BR 6.85% 2030,0.01,IN1320210066,NSE:685BR30-SG,685BR30
10100000005557,SDL GA 6.88% 2031,0.01,IN1420210099,NSE:688GA31-SG,688GA31
10100000005558,SDL GJ 6.84% 2031,0.01,IN1520210106,NSE:684GJ31A-SG,684GJ31A
10100000005559,SDL MZ 7.0% 2034,0.01,IN2520210039,NSE:70MZ34-SG,70MZ34
10100000005560,SDL PN 6.89% 2031,0.01,IN2820210069,NSE:689PN31-SG,689PN31
10100000005561,SDL RJ 6.87% 2031,0.01,IN2920210266,NSE:687RJ31-SG,687RJ31
10100000005565,SDL UP 6.89% 2031,0.01,IN3320210096,NSE:689UP31-SG,689UP31
10100000005566,SDL WB 6.85% 2031,0.01,IN3420210129,NSE:685WB31-SG,685WB31
10100000005567,SDL AP 7.0% 2039,0.01,IN1020210242,NSE:70AP39A-SG,70AP39A
10100000005568,SDL TS 7.0% 2036,0.01,IN4520210142,NSE:70TS36-SG,70TS36
10100000005569,SDL AP 7.02% 2041,0.01,IN1020210259,NSE:702AP41-SG,702AP41
10100000005570,SDL ML 7.02% 2041,0.01,IN2420210048,NSE:702ML41-SG,702ML41
10100000005575,2.5%GOLDBONDS2029SR-VI,0.01,IN0020210145,NSE:SGBSEP29VI-GB,SGBSEP29VI
10100000005577,GOI LOAN  6.67% 2035,0.01,IN0020210152,NSE:667GS2035-GS,667GS2035
10100000005578,AMI ORGANICS LIMITED,0.05,INE00FF01017,NSE:AMIORG-EQ,AMIORG
10100000005585,VIJAYA DIAGNOSTIC CEN LTD,0.05,INE043W01024,NSE:VIJAYA-EQ,VIJAYA
1010000000559,BSL LTD,0.05,INE594B01012,NSE:BSL-EQ,BSL
10100000005592,SBIAMC - SFMP50DD,0.01,INF200KA1Z72,NSE:SFMP50DD-MF,SFMP50DD
10100000005593,SBIAMC - SFMP50DR,0.01,INF200KA1Z56,NSE:SFMP50DR-MF,SFMP50DR
10100000005595,SBIAMC - SFMP50GD,0.01,INF200KA1Z64,NSE:SFMP50GD-MF,SFMP50GD
10100000005602,SBIAMC - SFMP50GR,0.01,INF200KA1Z49,NSE:SFMP50GR-MF,SFMP50GR
10100000005606,INTL CONVEYORS LIMITED,0.05,INE575C01027,NSE:INTLCONV-EQ,INTLCONV
10100000005610,ASTRAZENECA PHARMA IND LT,0.05,INE203A01020,NSE:ASTRAZEN-EQ,ASTRAZEN
10100000005614,GANESH BENZOPLAST LIMITED,0.05,INE388A01029,NSE:GANESHBE-EQ,GANESHBE
10100000005621,3RD ROCK MULTIMEDIA LTD,0.05,INE768P01012,NSE:3RDROCK-IT,3RDROCK
10100000005622,ITD CEMENTATION INDIA LTD,0.05,INE686A01026,NSE:ITDCEM-EQ,ITDCEM
10100000005631,PAR DRUGS AND CHEM LTD,0.05,INE04LG01015,NSE:PAR-EQ,PAR
10100000005633,J & K BANK LTD.,0.05,INE168A01041,NSE:J&KBANK-EQ,J&KBANK
10100000005655,SHANTI OVERSEAS INDIA LTD,0.05,INE933X01016,NSE:SHANTI-BE,SHANTI
10100000005662,BEW ENGINEERING LIMITED,0.05,INE0HQI01014,NSE:BEWLTD-SM,BEWLTD
10100000005668,SDL AP 6.98% 2036,0.01,IN1020210267,NSE:698AP36-SG,698AP36
10100000005670,SDL AS 6.87% 2031,0.01,IN1220210067,NSE:687AS31-SG,687AS31
10100000005671,SDL CG 6.53% 2028,0.01,IN3520210037,NSE:653CG28-SG,653CG28
10100000005674,SDL GA 6.85% 2031,0.01,IN1420210107,NSE:685GA31B-SG,685GA31B
10100000005676,SDL JH 6.87% 2031,0.01,IN3720210019,NSE:687JH31-SG,687JH31
10100000005677,SDL MP 6.85% 2031,0.01,IN2120210033,NSE:685MP31-SG,685MP31
10100000005678,SDL MH 6.91% 2033,0.01,IN2220210248,NSE:691MH33-SG,691MH33
10100000005679,SDL MH 6.91% 2034,0.01,IN2220210255,NSE:691MH34-SG,691MH34
10100000005691,SDL MN 6.87% 2031,0.01,IN2320210049,NSE:687MN31-SG,687MN31
10100000005695,SDL UP 6.87% 2031,0.01,IN3320210104,NSE:687UP31-SG,687UP31
10100000005697,SDL WB 6.98% 2036,0.01,IN3420210137,NSE:698WB36-SG,698WB36
10100000005701,CITY UNION BANK LTD,0.05,INE491A01021,NSE:CUB-EQ,CUB
10100000005718,SHREM INVIT,0.01,INE0GTI23014,NSE:SHREMINVIT-IV,SHREMINVIT
10100000005732,AXISAMC - AXISCETF,0.01,INF846K016C7,NSE:AXISCETF-EQ,AXISCETF
10100000005736,SDL AP 6.86% 2035,0.01,IN1020210275,NSE:686AP35-SG,686AP35
10100000005737,SDL KL 6.86% 2035,0.01,IN2020210141,NSE:686KL35-SG,686KL35
10100000005740,SDL RJ 6.86% 2036,0.01,IN2920210282,NSE:686RJ36-SG,686RJ36
10100000005741,SDL AP 6.87% 2040,0.01,IN1020210283,NSE:687AP40-SG,687AP40
10100000005742,SDL TN 6.76% 2031,0.01,IN3120210197,NSE:676TN31-SG,676TN31
10100000005743,SDL RJ 6.77% 2031,0.01,IN2920210274,NSE:677RJ31A-SG,677RJ31A
10100000005744,SDL NL 6.8% 2031,0.01,IN2620210046,NSE:68NL31-SG,68NL31
10100000005745,SDL SK 6.8% 2031,0.01,IN3020210024,NSE:68SK31-SG,68SK31
10100000005748,CYIENT LIMITED,0.05,INE136B01020,NSE:CYIENT-EQ,CYIENT
10100000005751,SANSERA ENGINEERING LTD,0.05,INE953O01021,NSE:SANSERA-EQ,SANSERA
10100000005759,9.90 % SRNCD SR VI,0.01,INE039A07801,NSE:IFCI-NH,IFCI
1010000000576,FELIX INDUSTRIES LTD.,0.05,INE901X01013,NSE:FELIX-ST,FELIX
10100000005761,SRNCD SR VII,0.01,INE039A07819,NSE:IFCI-NI,IFCI
1010000000578,LIKHITHA INFRASTRUC LTD,0.05,INE060901027,NSE:LIKHITHA-EQ,LIKHITHA
10100000005782,MIRAEAMC - MASPTOP50,0.01,INF769K01HP3,NSE:MASPTOP50-EQ,MASPTOP50
10100000005789,BKM INDUSTRIES LIMITED,0.05,INE831Q01016,NSE:BKMINDST-BZ,BKMINDST
10100000005827,SEC RE NCD 8.50% SR.IV,0.01,INE148I07KG5,NSE:IBULHSGFIN-NM,IBULHSGFIN
10100000005829,SEC RE NCD 9% SR.IV,0.01,INE148I07KH3,NSE:IBULHSGFIN-NN,IBULHSGFIN
1010000000583,CAN FIN HOMES LTD,0.05,INE477A01020,NSE:CANFINHOME-EQ,CANFINHOME
10100000005842,SEC RE NCD SR.V,0.01,INE148I07KJ9,NSE:IBULHSGFIN-NO,IBULHSGFIN
10100000005844,SEC RE NCD 8.20% SR.VI,0.01,INE148I07KK7,NSE:IBULHSGFIN-NP,IBULHSGFIN
10100000005846,SEC RE NCD 8.66% SR.VI,0.01,INE148I07KL5,NSE:IBULHSGFIN-NQ,IBULHSGFIN
10100000005850,SEC RE NCD 8.75% SR.VII,0.01,INE148I07KM3,NSE:IBULHSGFIN-NR,IBULHSGFIN
10100000005851,KOTAKMAMC-KOTAKBKETF,0.01,INF174K01F59,NSE:BANKNIFTY1-EQ,BANKNIFTY1
10100000005855,SEC RE NCD 9.25% SR.VII,0.01,INE148I07KN1,NSE:IBULHSGFIN-NS,IBULHSGFIN
10100000005857,SEC RE NCD 8.89% SR.VIII,0.01,INE148I07KP6,NSE:IBULHSGFIN-NT,IBULHSGFIN
10100000005859,UNSE RE NCD 9.75% SR.IX,0.01,INE148I08322,NSE:IBULHSGFIN-NU,IBULHSGFIN
10100000005861,UNSE RE NCD 8.89% SR.X,0.01,INE148I08330,NSE:IBULHSGFIN-NV,IBULHSGFIN
10100000005863,UNSE RE NCD 9.35% SR.X,0.01,INE148I08348,NSE:IBULHSGFIN-NW,IBULHSGFIN
10100000005867,LAGNAM SPINTEX LIMITED,0.05,INE548Z01017,NSE:LAGNAM-BE,LAGNAM
1010000000587,SDL BR 5.4% 2024,0.01,IN1320200075,NSE:54BR24-SG,54BR24
10100000005875,QUADPRO ITES LIMITED,0.05,INE0GOJ01027,NSE:QUADPRO-ST,QUADPRO
10100000005877,SDL RJ 6.23% 2027,0.01,IN2920210290,NSE:623RJ27-SG,623RJ27
10100000005880,SDL PY 5.96% 2026,0.01,IN3820210018,NSE:596PY26-SG,596PY26
10100000005881,SDL AS 6.85% 2031,0.01,IN1220210075,NSE:685AS31A-SG,685AS31A
10100000005882,SDL GA 6.83% 2031,0.01,IN1420210115,NSE:683GA31-SG,683GA31
10100000005883,SDL PN 6.84% 2031,0.01,IN2820210085,NSE:684PN31-SG,684PN31
10100000005884,PRECOT LIMITED,0.05,INE283A01014,NSE:PRECOT-BE,PRECOT
10100000005885,SDL PN 6.98% 2033,0.01,IN2820210093,NSE:698PN33-SG,698PN33
10100000005886,SDL RJ 6.94% 2033,0.01,IN2920210308,NSE:694RJ33-SG,694RJ33
10100000005887,SDL UP 6.84% 2031,0.01,IN3320210112,NSE:684UP31-SG,684UP31
10100000005889,SDL AP 6.93% 2038,0.01,IN1020210291,NSE:693AP38-SG,693AP38
10100000005890,SDL JK 6.98% 2036,0.01,IN4920210072,NSE:698JK36-SG,698JK36
10100000005891,SDL KL 6.99% 2036,0.01,IN2020210158,NSE:699KL36-SG,699KL36
10100000005892,SDL TR 6.99% 2036,0.01,IN3220210014,NSE:699TR36-SG,699TR36
10100000005895,SDL WB 6.99% 2036,0.01,IN3420210145,NSE:699WB36A-SG,699WB36A
10100000005896,SDL TS 6.93% 2037,0.01,IN4520210159,NSE:693TS37-SG,693TS37
10100000005897,SDL AP 6.94% 2041,0.01,IN1020210309,NSE:694AP41-SG,694AP41
1010000000590,SDL PN 6.69% 2030,0.01,IN2820200128,NSE:669PN30-SG,669PN30
10100000005900,AXIS BANK LIMITED,0.05,INE238A01034,NSE:AXISBANK-EQ,AXISBANK
1010000000591,BOND 8.40% PA TF TI-SIIA,0.01,INE053F07660,NSE:IRFC-N8,IRFC
10100000005911,PARAS DEF AND SPCE TECH L,0.05,INE045601015,NSE:PARAS-EQ,PARAS
1010000000592,GRAPHITE INDIA LTD,0.05,INE371A01025,NSE:GRAPHITE-EQ,GRAPHITE
10100000005926,INTELLECT DESIGN ARENA,0.05,INE306R01017,NSE:INTELLECT-EQ,INTELLECT
1010000000593,SDL KA 6.61% 2030,0.01,IN1920200319,NSE:661KA30-SG,661KA30
10100000005938,MONTE CARLO FASHIONS LTD.,0.05,INE950M01013,NSE:MONTECARLO-EQ,MONTECARLO
10100000005945,ULTRA WIRING CONN SYS LTD,0.05,INE00F301010,NSE:UWCSL-SM,UWCSL
10100000005948,THE SOUTH INDIAN BANK LTD,0.05,INE683A01023,NSE:SOUTHBANK-EQ,SOUTHBANK
1010000000595,CARBORUNDUM UNIVERSAL LTD,0.05,INE120A01034,NSE:CARBORUNIV-EQ,CARBORUNIV
10100000005957,BIRLASLAMC - BSLSENETFG,0.01,INF209KB10E8,NSE:BSLSENETFG-EQ,BSLSENETFG
1010000000596,SDL MH 6.63% 2030,0.01,IN2220200264,NSE:663MH30-SG,663MH30
10100000005960,2.50%GOLDBONDS2026SR-II,0.01,IN0020180249,NSE:SGBOCT26-GB,SGBOCT26
10100000005967,SDL AP 7.04% 2034,0.01,IN1020210317,NSE:704AP34-SG,704AP34
10100000005968,SDL AP 7.09% 2039,0.01,IN1020210325,NSE:709AP39-SG,709AP39
10100000005969,SDL AS 6.91% 2031,0.01,IN1220210083,NSE:691AS31-SG,691AS31
10100000005970,SDL BR 6.87% 2030,0.01,IN1320210074,NSE:687BR30-SG,687BR30
10100000005971,SDL CG 6.59% 2028,0.01,IN3520210045,NSE:659CG28-SG,659CG28
10100000005972,SDL GA 6.89% 2031,0.01,IN1420210123,NSE:689GA31A-SG,689GA31A
10100000005977,SDL GJ 6.89% 2031,0.01,IN1520210114,NSE:689GJ31-SG,689GJ31
10100000005983,SDL JH 7.0% 2033,0.01,IN3720210027,NSE:70JH33-SG,70JH33
10100000005986,SDL KA 6.88% 2031,0.01,IN1920210011,NSE:688KA31-SG,688KA31
10100000005987,SDL KA 6.93% 2032,0.01,IN1920210029,NSE:693KA32-SG,693KA32
1010000000599,SDL MH 6.45% 2027,0.01,IN2220200249,NSE:645MH27-SG,645MH27
10100000005991,SDL KL 7.05% 2036,0.01,IN2020210166,NSE:705KL36-SG,705KL36
10100000005992,SDL MZ 7.06% 2034,0.01,IN2520210047,NSE:706MZ34-SG,706MZ34
10100000005994,SDL RJ 6.01% 2026,0.01,IN2920210316,NSE:601RJ26-SG,601RJ26
10100000005995,SDL RJ 6.91% 2031,0.01,IN2920210324,NSE:691RJ31B-SG,691RJ31B
10100000005997,SDL TN 6.9% 2031,0.01,IN3120210205,NSE:69TN31-SG,69TN31
10100000005998,SDL TS 7.09% 2040,0.01,IN4520210167,NSE:709TS40-SG,709TS40
10100000006000,SDL UP 6.92% 2031,0.01,IN3320210120,NSE:692UP31-SG,692UP31
10100000006001,SDL WB 7.05% 2036,0.01,IN3420210152,NSE:705WB36-SG,705WB36
10100000006006,COASTAL CORPORATION LTD,0.05,INE377E01016,NSE:COASTCORP-EQ,COASTCORP
